dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,uterus,UBERON:0000995,female,unknown,38-year-old human stage,African American or Afro-Caribbean,CL:0000066,epithelial cell,68
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,uterus,UBERON:0000995,female,unknown,38-year-old human stage,African American or Afro-Caribbean,CL:0000067,ciliated epithelial cell,31
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,uterus,UBERON:0000995,female,unknown,38-year-old human stage,African American or Afro-Caribbean,CL:0000084,T cell,546
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,uterus,UBERON:0000995,female,unknown,38-year-old human stage,African American or Afro-Caribbean,CL:0000115,endothelial cell,2077
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,uterus,UBERON:0000995,female,unknown,38-year-old human stage,African American or Afro-Caribbean,CL:0000235,macrophage,344
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,uterus,UBERON:0000995,female,unknown,38-year-old human stage,African American or Afro-Caribbean,CL:0000236,B cell,10
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,uterus,UBERON:0000995,female,unknown,38-year-old human stage,African American or Afro-Caribbean,CL:0000359,vascular associated smooth muscle cell,390
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,uterus,UBERON:0000995,female,unknown,38-year-old human stage,African American or Afro-Caribbean,CL:0000669,pericyte cell,95
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,uterus,UBERON:0000995,female,unknown,38-year-old human stage,African American or Afro-Caribbean,CL:0000738,leukocyte,17
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,uterus,UBERON:0000995,female,unknown,38-year-old human stage,African American or Afro-Caribbean,CL:0000814,mature NK T cell,53
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,uterus,UBERON:0000995,female,unknown,38-year-old human stage,African American or Afro-Caribbean,CL:0002138,endothelial cell of lymphatic vessel,86
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,uterus,UBERON:0000995,female,unknown,38-year-old human stage,African American or Afro-Caribbean,CL:0002149,epithelial cell of uterus,194
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,uterus,UBERON:0000995,female,unknown,38-year-old human stage,African American or Afro-Caribbean,CL:0002366,myometrial cell,199
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000057,fibroblast,3027
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000066,epithelial cell,26
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000084,T cell,231
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000097,mast cell,72
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000115,endothelial cell,1549
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000192,smooth muscle cell,1265
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000232,erythrocyte,47
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000235,macrophage,1907
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000236,B cell,10
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000669,pericyte cell,384
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000786,plasma cell,35
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,female,unknown,61-year-old human stage,African American or Afro-Caribbean,CL:0000814,mature NK T cell,95
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,male,unknown,59-year-old human stage,European,CL:0000057,fibroblast,2840
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,male,unknown,59-year-old human stage,European,CL:0000084,T cell,245
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,male,unknown,59-year-old human stage,European,CL:0000097,mast cell,33
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,male,unknown,59-year-old human stage,European,CL:0000115,endothelial cell,15
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,male,unknown,59-year-old human stage,European,CL:0000192,smooth muscle cell,1810
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,male,unknown,59-year-old human stage,European,CL:0000232,erythrocyte,17
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,male,unknown,59-year-old human stage,European,CL:0000235,macrophage,1394
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,male,unknown,59-year-old human stage,European,CL:0000236,B cell,11
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,male,unknown,59-year-old human stage,European,CL:0000669,pericyte cell,809
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,male,unknown,59-year-old human stage,European,CL:0000786,plasma cell,7
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,male,unknown,59-year-old human stage,European,CL:0000814,mature NK T cell,26
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,male,unknown,59-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,44
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,male,unknown,59-year-old human stage,European,CL:0002144,capillary endothelial cell,1034
Tabula Sapiens - All Cells,53d208b0-2cfd-4366-9866-c3c6114081bc,vasculature,UBERON:0002049,male,unknown,59-year-old human stage,European,CL:1000413,endothelial cell of artery,138
